Amostra,Potência Média do Vento (MW),,,,Potência Média Consumida (MW),,,,Desvio Padrão do Vento (MW),,,FCSPV (Fração de Carga Suprida pela Potência do Vento),,,,,,Label PMV,,Label DPV,,Label FCSPV,
1121,10678.06292,,,,72475.74625,,,,832.0564372,,,0.147332914,,,,,,1,,-1,,1,
1122,5904.030417,,,,74238.94417,,,,2221.891895,,,0.079527403,,,,,,0,,0,,1,
1123,5447.367083,,,,74576.4225,,,,2268.828158,,,0.073044092,,,,,,0,,0,,-1,
1124,8606.0925,,,,70613.35625,,,,1313.508817,,,0.12187627,,,,,,1,,0,,1,
1125,4975.940417,,,,63355.91875,,,,3242.382262,,,0.078539472,,,,,,0,,1,,1,
1126,7482.258333,,,,61831.8575,,,,1602.143782,,,0.121009762,,,,,,0,,0,,1,
1127,9192.54375,,,,68616.10958,,,,438.0703047,,,0.133970635,,,,,,1,,-1,,1,
1128,6394.186667,,,,68534.07917,,,,1093.421904,,,0.093299374,,,,,,0,,-1,,1,
1129,7681.105417,,,,68537.86875,,,,1824.438326,,,0.11207097,,,,,,0,,0,,1,
1130,9544.907083,,,,69234.08125,,,,1644.826725,,,0.137864285,,,,,,1,,0,,1,
1131,9691.222083,,,,69990.91,,,,1513.882971,,,0.13846401,,,,,,1,,0,,1,
1132,7299.219167,,,,68719.30958,,,,1728.886584,,,0.106217877,,,,,,0,,0,,1,
1133,5815.894583,,,,67698.21792,,,,1044.746431,,,0.085909124,,,,,,0,,-1,,1,
1134,5669.175417,,,,71157.73458,,,,1596.411764,,,0.079670544,,,,,,0,,0,,1,
1135,5985.629583,,,,71076.57958,,,,1455.736922,,,0.08421381,,,,,,0,,0,,1,
1136,9208.907917,,,,71587.84167,,,,1734.754495,,,0.128637876,,,,,,1,,0,,1,
1137,3633.385417,,,,73490.99292,,,,1100.660421,,,0.049439874,,,,,,-1,,-1,,-1,
1138,6455.433333,,,,74489.55375,,,,2702.011657,,,0.086662263,,,,,,0,,1,,1,
1139,9744.555833,,,,67968.29708,,,,1242.866382,,,0.143369133,,,,,,1,,0,,1,
1140,11098.82208,,,,64425.625,,,,1123.492828,,,0.17227341,,,,,,1,,-1,,1,
1141,12428.46333,,,,69840.88625,,,,774.1605855,,,0.177953975,,,,,,1,,-1,,1,
1142,12236.11083,,,,70280.08333,,,,527.8537849,,,0.174104956,,,,,,1,,-1,,1,
1143,10198.0225,,,,70561.0175,,,,3298.843259,,,0.144527713,,,,,,1,,1,,1,
1144,6567.338333,,,,70733.62,,,,2531.852496,,,0.092846066,,,,,,0,,1,,1,
1145,6260.952083,,,,73075.72292,,,,3140.641125,,,0.085677594,,,,,,0,,1,,1,
1146,2483.75,,,,70622.58708,,,,786.8744063,,,0.035169343,,,,,,-1,,-1,,-1,
1147,5512.305,,,,69285.65542,,,,2818.529407,,,0.079559109,,,,,,0,,1,,1,
